customer,state,gender,customer_lifetime_value,income,monthly_premium_auto,policy_type,vehicle_class,total_claim_amount
PE59368,Washington,F,,72096.0,64.0,Personal Auto,Two-Door Car,252.330905
DQ50538,Nevada,M,,63800.0,113.0,Personal Auto,SUV,542.4
WP58340,Arizona,M,,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
WB96917,California,M,,29598.0,87.0,Personal Auto,Two-Door Car,150.926696
MN95006,California,M,,22907.0,180.0,Personal Auto,Luxury SUV,49.18776
NP60037,Oregon,M,,22697.0,186.0,Corporate Auto,Luxury SUV,892.8
NQ71171,California,M,,70174.0,64.0,Personal Auto,Four-Door Car,128.90032
SM58898,California,F,,85378.0,107.0,Corporate Auto,SUV,513.6
FN98595,Nevada,F,,31477.0,94.0,Special Auto,Four-Door Car,146.950756
TW94555,Nevada,M,,66429.0,136.0,Personal Auto,Sports Car,57.712985
JL41129,California,M,,74217.0,100.0,Personal Auto,SUV,418.005524
OQ41280,Nevada,M,,46298.0,88.0,Corporate Auto,Four-Door Car,128.292466
EE99484,Washington,F,,43860.0,65.0,Corporate Auto,Four-Door Car,156.124914
DK49336,Arizona,M,,48029.0,61.0,Corporate Auto,Four-Door Car,292.8
HB43486,Washington,F,,86830.0,123.0,Personal Auto,SUV,480.533246
BN83547,Nevada,F,,40706.0,71.0,Personal Auto,Four-Door Car,166.123172
MC55901,California,F,,69231.0,65.0,Personal Auto,Four-Door Car,193.243084
TH67541,Arizona,F,,16171.0,74.0,Corporate Auto,Four-Door Car,311.004168
WC21901,Arizona,M,,51397.0,61.0,Personal Auto,Four-Door Car,292.8
CL38124,Oregon,F,,83879.0,69.0,Personal Auto,Four-Door Car,212.148485
XH89851,California,F,,63267.0,92.0,Personal Auto,Four-Door Car,530.340202
KA58700,Nevada,M,,44712.0,82.0,Corporate Auto,Four-Door Car,537.78416
ZB40259,California,M,,59311.0,69.0,Corporate Auto,Four-Door Car,14.812808
JV63229,Arizona,M,,81957.0,86.0,Personal Auto,Four-Door Car,433.426544
SI31035,Arizona,M,,59601.0,67.0,Personal Auto,Four-Door Car,321.6
JW30054,Oregon,M,,71034.0,103.0,Corporate Auto,Four-Door Car,494.4
AP56340,Washington,M,,13103.0,72.0,Personal Auto,Four-Door Car,458.003651
FN44127,Oregon,M,,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
QE79527,California,F,,46503.0,215.0,Personal Auto,Luxury SUV,1032.0
UP36767,California,M,,61064.0,113.0,Personal Auto,SUV,539.774172
PG43749,Oregon,F,,17572.0,110.0,Personal Auto,Two-Door Car,639.769748
LL96228,Oregon,M,,99823.0,116.0,Corporate Auto,SUV,250.183388
OV40993,Nevada,F,,17453.0,118.0,Personal Auto,SUV,566.4
MA80983,Oregon,M,,55663.0,166.0,Personal Auto,SUV,194.739777
SA54664,Washington,M,,73196.0,66.0,Personal Auto,Four-Door Car,85.809817
TW12556,Oregon,F,,58577.0,110.0,Personal Auto,SUV,303.872752
TC88451,Nevada,F,,88055.0,71.0,Personal Auto,Four-Door Car,337.727542
SI20178,California,M,,80892.0,110.0,Personal Auto,SUV,528.0
KC50464,Arizona,F,,34990.0,65.0,Corporate Auto,Four-Door Car,42.689135
HG64216,California,M,,37124.0,72.0,Personal Auto,Two-Door Car,430.518791
XM91056,California,F,,22236.0,62.0,Personal Auto,Two-Door Car,409.425049
KN13494,Washington,F,,97131.0,64.0,Personal Auto,Four-Door Car,307.2
OC47565,Oregon,F,,67760.0,74.0,Special Auto,Four-Door Car,465.278453
LY46898,California,M,,37473.0,70.0,Corporate Auto,Four-Door Car,336.0
MK73855,Washington,F,,32314.0,68.0,Personal Auto,Four-Door Car,326.4
HU82227,Arizona,M,,49214.0,102.0,Corporate Auto,Four-Door Car,371.322406
FF75737,Oregon,F,,49851.0,69.0,Personal Auto,Four-Door Car,331.2
KJ50265,Washington,M,,27951.0,91.0,Personal Auto,Four-Door Car,436.8
SO47345,Arizona,F,,56410.0,117.0,Personal Auto,SUV,523.99823
JN51592,Arizona,F,,22497.0,212.0,Special Auto,Luxury Car,1017.6
FH36069,Arizona,F,,61347.0,106.0,Personal Auto,SUV,604.237801
ZW32080,Nevada,F,,37803.0,74.0,Personal Auto,Four-Door Car,355.2
ZH98656,Nevada,F,,91276.0,105.0,Personal Auto,SUV,504.0
GZ31904,Oregon,M,,30816.0,87.0,Personal Auto,Two-Door Car,237.57033
PN47493,Oregon,F,,41968.0,67.0,Corporate Auto,Four-Door Car,183.207703
CX18273,Arizona,M,,35754.0,199.0,Personal Auto,Luxury Car,612.973779
IG80173,California,F,,36706.0,71.0,Personal Auto,Four-Door Car,435.606086
JG76775,Washington,M,,48258.0,249.0,Personal Auto,Luxury Car,1195.2
JR82641,Arizona,M,,52965.0,134.0,Personal Auto,SUV,83.815183
DV27428,Oregon,M,,62634.0,116.0,Personal Auto,SUV,122.017931
AN57220,Oregon,F,,96917.0,61.0,Special Auto,Four-Door Car,71.942176
VD62056,Arizona,F,,76157.0,116.0,Personal Auto,Two-Door Car,556.8
AH92481,California,F,,53219.0,117.0,Corporate Auto,SUV,561.6
LX97765,Arizona,F,,81412.0,109.0,Personal Auto,Two-Door Car,344.294164
JP82211,California,F,,59744.0,105.0,Personal Auto,SUV,476.486416
SI88726,California,F,,38898.0,117.0,Corporate Auto,SUV,561.6
GL69461,Oregon,F,,99961.0,66.0,Personal Auto,Four-Door Car,316.8
RA63927,Oregon,M,,30886.0,91.0,Personal Auto,Two-Door Car,103.424766
UE76013,Washington,F,,35984.0,128.0,Personal Auto,SUV,275.577631
SN23932,Arizona,M,,60244.0,83.0,Personal Auto,Four-Door Car,326.281835
LS51818,California,F,,37553.0,187.0,Personal Auto,Luxury Car,897.6
No50634,Oregon,M,,60475.0,107.0,Personal Auto,Four-Door Car,513.6
OW85480,California,M,,25545.0,69.0,Personal Auto,Four-Door Car,331.2
SW93780,Arizona,M,,24182.0,66.0,Personal Auto,Four-Door Car,316.8
ZW51071,Oregon,F,,80979.0,84.0,Personal Auto,Four-Door Car,25.961213
PE66545,Oregon,M,,29250.0,64.0,Personal Auto,Two-Door Car,308.240792
GG70928,California,F,,33566.0,63.0,Personal Auto,Four-Door Car,205.043307
GI36262,Washington,F,,65247.0,72.0,Corporate Auto,Four-Door Car,381.238176
MH85165,California,M,,39650.0,86.0,Personal Auto,Four-Door Car,922.335972
CV90092,Oregon,M,,82680.0,68.0,Corporate Auto,Four-Door Car,326.4
EY74093,Nevada,M,,86834.0,64.0,Corporate Auto,Four-Door Car,0.099007
YG11074,Arizona,F,,46143.0,122.0,Personal Auto,SUV,223.028356
HW65139,California,M,,21275.0,240.0,Personal Auto,Luxury SUV,1152.0
BT49333,Arizona,M,,47746.0,106.0,Personal Auto,SUV,246.696768
KN78424,California,M,,51675.0,196.0,Corporate Auto,Sports Car,940.8
TH68648,California,M,,85522.0,64.0,Personal Auto,Four-Door Car,165.002742
PB21909,Oregon,M,,55632.0,123.0,Personal Auto,SUV,478.609999
YK43172,Arizona,M,,69152.0,89.0,Personal Auto,Four-Door Car,221.359492
YZ36062,Oregon,M,,13476.0,67.0,Corporate Auto,Four-Door Car,433.588181
RC72799,Oregon,F,,33252.0,71.0,Personal Auto,Four-Door Car,407.668083
EQ62488,Oregon,F,,59456.0,189.0,Personal Auto,Luxury Car,907.2
OA92714,California,F,,88989.0,63.0,Personal Auto,Four-Door Car,232.745161
PQ46798,California,F,,17034.0,113.0,Personal Auto,Sports Car,542.4
IA56290,Arizona,F,,88435.0,62.0,Personal Auto,Four-Door Car,136.263492
XU35186,California,F,,71445.0,70.0,Personal Auto,Four-Door Car,336.0
DR84620,California,M,,72149.0,101.0,Personal Auto,SUV,69.310166
QG27547,Oregon,F,,23376.0,78.0,Personal Auto,Four-Door Car,374.4
NM95102,Oregon,M,,44788.0,61.0,Personal Auto,Four-Door Car,386.031248
KZ26788,Washington,F,,69379.0,103.0,Personal Auto,Two-Door Car,494.4
GW25077,Oregon,F,,38521.0,134.0,Personal Auto,SUV,557.184015
ZU91897,California,M,,34482.0,67.0,Personal Auto,Four-Door Car,83.830109
TY84623,California,M,,37256.0,62.0,Corporate Auto,Four-Door Car,128.969729
IP69763,Washington,F,,77311.0,181.0,Personal Auto,SUV,113.609508
NF90665,Oregon,M,,39268.0,66.0,Personal Auto,Four-Door Car,188.870427
KG53186,Nevada,M,,59644.0,79.0,Corporate Auto,Four-Door Car,379.2
ZX93551,Arizona,F,,23376.0,78.0,Personal Auto,Four-Door Car,374.4
TR18337,Nevada,F,,50854.0,73.0,Personal Auto,Four-Door Car,101.489422
XV22744,Oregon,F,,35158.0,76.0,Personal Auto,Four-Door Car,165.958605
KK27683,Nevada,F,,15413.0,106.0,Personal Auto,SUV,508.8
HX11651,Oregon,M,,17860.0,99.0,Personal Auto,Two-Door Car,656.122925
FD73388,Arizona,F,,16181.0,181.0,Personal Auto,SUV,1261.319869
KF70569,Nevada,M,,91182.0,96.0,Personal Auto,Four-Door Car,249.140907
CC94413,Oregon,F,,41154.0,72.0,Personal Auto,Four-Door Car,345.6
QO59138,Arizona,M,,18746.0,68.0,Personal Auto,Four-Door Car,326.4
JW58698,Oregon,F,,70277.0,80.0,Personal Auto,Four-Door Car,84.818806
GU82475,California,M,,24919.0,84.0,Personal Auto,Four-Door Car,420.420755
KK15032,Arizona,F,,46370.0,68.0,Personal Auto,Two-Door Car,326.4
KA95160,Arizona,F,,89918.0,115.0,Personal Auto,SUV,423.116739
KD52867,Oregon,F,,37138.0,85.0,Personal Auto,Two-Door Car,612.0
WY53775,Arizona,M,,19683.0,117.0,Personal Auto,Sports Car,561.6
HS94778,Oregon,F,,32214.0,100.0,Personal Auto,SUV,296.560998
EJ96266,California,F,,26472.0,74.0,Personal Auto,Four-Door Car,355.2
RK53289,California,F,,39841.0,72.0,Personal Auto,Two-Door Car,440.128707
TX39594,Arizona,F,,51085.0,62.0,Personal Auto,Two-Door Car,406.902001
JM93892,Arizona,M,,61006.0,74.0,Corporate Auto,Four-Door Car,73.919629
PY51000,California,M,,34148.0,109.0,Personal Auto,Four-Door Car,451.566751
HX74855,Washington,M,,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
VE64781,Arizona,F,,75685.0,73.0,Personal Auto,Four-Door Car,369.918482
KY57676,California,M,,20870.0,72.0,Personal Auto,Four-Door Car,345.6
JL42497,Nevada,F,,66900.0,68.0,Personal Auto,Four-Door Car,326.4
WO39817,Oregon,M,,37043.0,68.0,Personal Auto,Two-Door Car,30.984936
HW20940,California,M,,42837.0,106.0,Personal Auto,SUV,290.580543
KE60943,California,M,,33305.0,62.0,Special Auto,Four-Door Car,353.77899
KI17749,Oregon,F,,24823.0,69.0,Personal Auto,Four-Door Car,229.279059
DS50601,Nevada,M,,98192.0,84.0,Personal Auto,Four-Door Car,403.2
PU78245,Arizona,F,,88249.0,108.0,Personal Auto,SUV,244.803741
MP96373,Washington,M,,54585.0,71.0,Personal Auto,Two-Door Car,340.8
QK62680,Oregon,F,,39770.0,117.0,Personal Auto,Two-Door Car,561.6
HN63935,Arizona,M,,85367.0,85.0,Personal Auto,Four-Door Car,67.975243
ON30714,California,M,,74809.0,61.0,Personal Auto,Two-Door Car,283.787384
FM61329,California,M,,50144.0,114.0,Personal Auto,SUV,786.934186
NK91656,Oregon,M,,20075.0,79.0,Personal Auto,Two-Door Car,483.731784
MS94619,California,F,,76448.0,63.0,Personal Auto,Four-Door Car,302.4
MO38507,California,M,,59556.0,113.0,Personal Auto,Sports Car,681.505066
PQ36549,Arizona,M,,14174.0,72.0,Personal Auto,Four-Door Car,345.6
WG91434,Oregon,M,,35230.0,61.0,Personal Auto,Four-Door Car,16.214764
FX12602,Oregon,M,,51352.0,66.0,Personal Auto,Four-Door Car,95.661376
BL55947,California,M,,76675.0,72.0,Personal Auto,Four-Door Car,141.718568
QY81331,Arizona,F,,94242.0,71.0,Personal Auto,Four-Door Car,41.229484
CP30637,California,F,,71153.0,122.0,Corporate Auto,Sports Car,209.019238
RW50070,Arizona,M,,63326.0,225.0,Personal Auto,Luxury Car,1080.0
LO42325,California,F,,29629.0,71.0,Special Auto,Four-Door Car,228.443418
JP35025,California,F,,23726.0,74.0,Corporate Auto,Four-Door Car,355.2
WZ13788,Nevada,F,,48999.0,86.0,Corporate Auto,Four-Door Car,412.8
IS21172,Oregon,F,,13037.0,124.0,Personal Auto,SUV,839.348464
CL10476,Arizona,M,,24245.0,63.0,Corporate Auto,Two-Door Car,302.4
WO83615,Nevada,M,,44047.0,137.0,Corporate Auto,Sports Car,969.232217
ZJ77881,Oregon,F,,91942.0,117.0,Personal Auto,Four-Door Car,561.6
GT37101,Oregon,F,,37640.0,67.0,Personal Auto,Two-Door Car,174.046849
WE13528,California,F,,77058.0,63.0,Personal Auto,Four-Door Car,119.331041
WM19967,California,F,,63755.0,62.0,Personal Auto,Two-Door Car,291.860708
EW13798,California,F,,37384.0,99.0,Personal Auto,Four-Door Car,475.2
RO18530,Washington,M,,42557.0,65.0,Personal Auto,Four-Door Car,57.562324
AY18433,Washington,F,,45473.0,76.0,Special Auto,Two-Door Car,188.938397
CS29328,Nevada,M,,10743.0,70.0,Personal Auto,Two-Door Car,336.0
GR49281,California,M,,75644.0,65.0,Personal Auto,Two-Door Car,467.803638
ZW19492,Oregon,M,,63455.0,61.0,Personal Auto,Two-Door Car,287.654819
UW88168,Oregon,M,,73782.0,76.0,Special Auto,Four-Door Car,111.622054
XX53620,Oregon,F,,80590.0,71.0,Corporate Auto,Four-Door Car,134.158389
IM90123,California,F,,59797.0,127.0,Personal Auto,SUV,609.6
BE33446,Arizona,F,,48567.0,130.0,Personal Auto,SUV,624.0
YW11227,California,M,,62470.0,66.0,Personal Auto,Two-Door Car,243.766542
UF32671,Washington,F,,57338.0,66.0,Personal Auto,Four-Door Car,316.8
ZW10467,Arizona,F,,63288.0,199.0,Personal Auto,Luxury Car,558.433218
KK95092,Arizona,M,,55281.0,192.0,Personal Auto,Luxury SUV,921.6
HZ43637,Arizona,F,,22985.0,77.0,Special Auto,Four-Door Car,458.056054
FY82691,California,F,,39608.0,78.0,Corporate Auto,Four-Door Car,22.961216
SO40738,California,F,,99189.0,117.0,Corporate Auto,SUV,75.302707
AU75025,Oregon,M,,58089.0,118.0,Personal Auto,SUV,566.4
XF15789,Arizona,F,,81350.0,110.0,Personal Auto,SUV,228.185834
FX48006,Oregon,M,,43704.0,201.0,Personal Auto,Luxury SUV,1064.482165
HS69837,Oregon,M,,75497.0,100.0,Personal Auto,SUV,71.773341
GL49408,California,M,,40372.0,85.0,Corporate Auto,Four-Door Car,76.975713
PK51938,Oregon,F,,17489.0,85.0,Corporate Auto,Four-Door Car,587.689075
JE62426,Arizona,F,,86277.0,74.0,Personal Auto,Four-Door Car,212.039619
CS26667,Washington,M,,49078.0,97.0,Special Auto,Four-Door Car,484.013411
UF73578,California,M,,81082.0,73.0,Personal Auto,Four-Door Car,281.295903
OP75571,Arizona,F,,40635.0,102.0,Personal Auto,SUV,489.6
SI60881,Oregon,F,,26351.0,119.0,Personal Auto,SUV,571.2
WU15684,Nevada,F,,42836.0,89.0,Corporate Auto,Four-Door Car,244.580023
KR17533,Oregon,M,,40175.0,102.0,Personal Auto,SUV,154.721555
IM98086,California,M,,62873.0,81.0,Personal Auto,Four-Door Car,207.75186
YT25875,California,F,,50985.0,71.0,Personal Auto,Two-Door Car,307.68931
UE52886,Arizona,M,,42803.0,245.0,Personal Auto,Luxury Car,889.288242
SQ60915,Arizona,M,,35970.0,98.0,Corporate Auto,Four-Door Car,470.4
GU42084,Arizona,M,,44537.0,106.0,Corporate Auto,Sports Car,441.907057
ZH93283,Arizona,M,,13528.0,86.0,Personal Auto,Four-Door Car,412.8
WF51811,Arizona,F,,14030.0,72.0,Personal Auto,Two-Door Car,345.6
NQ67659,Nevada,F,,33190.0,106.0,Personal Auto,SUV,508.8
WB68229,Arizona,F,,21033.0,118.0,Personal Auto,Two-Door Car,738.975495
UF84144,Washington,M,,26285.0,84.0,Corporate Auto,Four-Door Car,403.2
GK48045,Washington,F,,73245.0,68.0,Personal Auto,Four-Door Car,305.121363
XL66550,Oregon,M,,74365.0,193.0,Corporate Auto,Luxury Car,926.4
AL27471,Oregon,M,,30821.0,97.0,Personal Auto,Four-Door Car,451.319227
NG94479,Arizona,F,,69844.0,68.0,Corporate Auto,Four-Door Car,184.379697
RT64920,Oregon,M,,55836.0,73.0,Personal Auto,Four-Door Car,314.936185
IR58695,Oregon,M,,40352.0,77.0,Corporate Auto,Four-Door Car,406.367233
AS93181,Arizona,F,,14985.0,116.0,Personal Auto,Sports Car,571.319514
ML23548,Arizona,F,,27458.0,131.0,Personal Auto,Sports Car,730.373515
PU71194,Oregon,F,,56343.0,295.0,Personal Auto,Luxury Car,1612.962321
QT46430,California,F,,12780.0,111.0,Personal Auto,Sports Car,225.437098
WP83694,California,F,,68558.0,131.0,Personal Auto,SUV,280.903779
UE19977,California,F,,47747.0,111.0,Personal Auto,Two-Door Car,165.588524
WC83942,Oregon,M,,16113.0,81.0,Corporate Auto,Four-Door Car,494.890996
CE72177,California,F,,39626.0,69.0,Personal Auto,Four-Door Car,485.705851
YI89801,California,F,,49304.0,65.0,Corporate Auto,Four-Door Car,312.0
KB53430,Oregon,M,,27972.0,61.0,Personal Auto,Four-Door Car,292.8
KB50999,California,F,,27568.0,68.0,Personal Auto,Two-Door Car,278.689331
JO17193,Washington,M,,25905.0,63.0,Personal Auto,Four-Door Car,302.4
BO42776,Washington,M,,21442.0,108.0,Corporate Auto,SUV,518.4
OZ19432,Nevada,F,,34516.0,113.0,Special Auto,Four-Door Car,42.950852
MI65698,Oregon,F,,28354.0,118.0,Personal Auto,Two-Door Car,320.327775
SE72928,California,M,,37722.0,116.0,Personal Auto,Sports Car,158.077504
QV47358,Arizona,F,,32021.0,70.0,Personal Auto,Four-Door Car,336.0
HR50405,Oregon,F,,13393.0,73.0,Personal Auto,Four-Door Car,34.708194
MN53151,Oregon,M,,13624.0,117.0,Personal Auto,Sports Car,561.6
VD64777,Nevada,F,,27800.0,67.0,Personal Auto,Two-Door Car,321.6
EG21289,California,F,,58419.0,191.0,Personal Auto,Luxury Car,202.468807
YI85251,Nevada,M,,50407.0,92.0,Personal Auto,Four-Door Car,352.060768
PG26401,Washington,M,,77603.0,114.0,Personal Auto,SUV,547.2
NV91476,California,F,,75606.0,119.0,Personal Auto,Four-Door Car,571.2
SJ16410,Arizona,M,,41458.0,98.0,Personal Auto,Four-Door Car,191.100227
ZZ22858,Arizona,F,,70619.0,187.0,Personal Auto,Luxury Car,293.948632
EZ75048,California,M,,41273.0,77.0,Personal Auto,Four-Door Car,221.226696
CN31328,Arizona,F,,46946.0,70.0,Personal Auto,Four-Door Car,336.0
LC77957,Oregon,M,,99180.0,106.0,Personal Auto,SUV,33.751887
PT34656,California,F,,55350.0,67.0,Personal Auto,Four-Door Car,321.6
MI99404,California,M,,28215.0,65.0,Personal Auto,Two-Door Car,468.0
AI58313,Nevada,F,,75425.0,116.0,Personal Auto,Sports Car,663.643801
VA60020,Nevada,F,,63583.0,83.0,Special Auto,Four-Door Car,167.39959
IC11062,Nevada,F,,37995.0,139.0,Personal Auto,SUV,667.2
OO11531,Nevada,F,,37125.0,63.0,Personal Auto,Four-Door Car,290.911693
JV80614,California,M,,53357.0,73.0,Personal Auto,Four-Door Car,55.320014
IC70693,California,F,,70140.0,199.0,Corporate Auto,Luxury Car,955.2
JY45326,Oregon,M,,52380.0,186.0,Personal Auto,Luxury SUV,892.8
QW17940,California,M,,79292.0,67.0,Corporate Auto,Four-Door Car,55.394702
IG94072,Oregon,F,,75425.0,123.0,Personal Auto,Sports Car,823.798803
WC28543,Arizona,M,,20992.0,64.0,Personal Auto,Two-Door Car,307.2
DH13219,Washington,M,,57428.0,85.0,Corporate Auto,Four-Door Car,414.649796
ET80689,California,M,,92606.0,109.0,Special Auto,SUV,287.437831
JD10245,California,M,,86001.0,109.0,Personal Auto,SUV,523.2
XO96556,Arizona,M,,79751.0,63.0,Personal Auto,Two-Door Car,392.235698
UJ61336,Arizona,F,,68654.0,71.0,Personal Auto,Four-Door Car,208.048487
QX57337,Oregon,F,,92629.0,72.0,Personal Auto,Four-Door Car,60.845685
CZ35936,California,F,,54094.0,112.0,Corporate Auto,SUV,502.994931
IM41800,Nevada,M,,95419.0,70.0,Personal Auto,Four-Door Car,336.0
GI70742,Oregon,F,,66466.0,71.0,Personal Auto,Four-Door Car,293.016168
HQ32112,Arizona,M,,68131.0,130.0,Personal Auto,SUV,226.607648
CC85895,Nevada,F,,56481.0,106.0,Personal Auto,SUV,273.250112
CF40646,California,M,,70082.0,119.0,Personal Auto,SUV,571.2
RF39856,Nevada,M,,51437.0,115.0,Corporate Auto,SUV,244.086665
SW69117,Oregon,M,,27972.0,90.0,Corporate Auto,Two-Door Car,240.318607
EI58852,Arizona,F,,24930.0,76.0,Personal Auto,Four-Door Car,364.8
FN61865,Nevada,F,,26245.0,110.0,Personal Auto,Two-Door Car,44.284642
LI11560,California,F,,57883.0,69.0,Personal Auto,Four-Door Car,431.847824
GE46404,Oregon,F,,58828.0,68.0,Personal Auto,Four-Door Car,446.751243
PP26786,Arizona,M,,51906.0,73.0,Corporate Auto,Four-Door Car,374.864662
BE55425,Oregon,M,,28095.0,82.0,Personal Auto,Four-Door Car,393.6
SH75038,California,F,,88723.0,74.0,Personal Auto,Two-Door Car,355.2
LD22387,California,F,,53078.0,79.0,Corporate Auto,Four-Door Car,200.97608
FF94034,California,F,,88895.0,106.0,Personal Auto,Sports Car,209.863509
YK16362,Arizona,F,,60078.0,127.0,Corporate Auto,SUV,140.819942
IV35546,Nevada,F,,45820.0,71.0,Corporate Auto,Four-Door Car,249.742856
DF71709,California,M,,12439.0,115.0,Corporate Auto,Two-Door Car,552.0
UT61518,California,M,,25998.0,71.0,Personal Auto,Four-Door Car,791.878042
PU75847,Arizona,M,,98451.0,62.0,Personal Auto,Four-Door Car,316.546868
XA47378,California,F,,23803.0,72.0,Corporate Auto,Two-Door Car,410.548521
HV62406,Oregon,F,,26100.0,67.0,Personal Auto,Four-Door Car,482.4
ND87457,Nevada,M,,65252.0,78.0,Personal Auto,Four-Door Car,482.48791
TY59231,California,F,,48567.0,130.0,Personal Auto,SUV,624.0
DA54619,Oregon,F,,34337.0,113.0,Personal Auto,Four-Door Car,542.4
OL27257,Nevada,F,,20394.0,115.0,Personal Auto,Two-Door Car,508.614758
HB24005,California,M,,31617.0,62.0,Personal Auto,Four-Door Car,244.269407
JC80093,Washington,M,,21104.0,66.0,Personal Auto,Four-Door Car,118.454974
KN24990,Arizona,M,,37748.0,181.0,Personal Auto,Luxury Car,868.8
BN80677,Oregon,M,,25023.0,82.0,Corporate Auto,Two-Door Car,397.139856
ZN59196,Oregon,F,,14108.0,109.0,Personal Auto,Four-Door Car,523.2
PF77449,Washington,F,,23923.0,82.0,Personal Auto,Four-Door Car,393.6
YU86361,Washington,F,,22705.0,239.0,Personal Auto,Luxury SUV,1294.700423
DP33625,Arizona,M,,50825.0,102.0,Personal Auto,SUV,369.614729
BJ18904,Arizona,M,,14616.0,106.0,Personal Auto,SUV,575.260213
ZD44648,Arizona,M,,29504.0,125.0,Personal Auto,SUV,1224.56345
QW60568,California,M,,58789.0,111.0,Corporate Auto,Four-Door Car,215.438825
XS78545,Oregon,F,,29491.0,61.0,Personal Auto,Four-Door Car,292.8
EU19773,Arizona,F,,78077.0,107.0,Personal Auto,Four-Door Car,438.069458
JS58659,Nevada,M,,76558.0,74.0,Special Auto,Four-Door Car,216.980413
XK84089,California,M,,78618.0,66.0,Personal Auto,Two-Door Car,225.578841
LH91968,Oregon,M,,82664.0,114.0,Corporate Auto,SUV,133.425609
NX63627,Oregon,M,,23053.0,132.0,Personal Auto,Sports Car,780.941649
ND62955,Nevada,M,,50250.0,117.0,Personal Auto,SUV,561.6
YQ11786,Oregon,M,,32169.0,199.0,Personal Auto,Luxury SUV,785.82348
IA91291,Arizona,F,,99069.0,66.0,Corporate Auto,Four-Door Car,77.442722
RO89785,Oregon,M,,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
QW40898,Arizona,F,,17576.0,71.0,Personal Auto,Four-Door Car,398.502948
ZD40816,Nevada,M,,42297.0,71.0,Personal Auto,Four-Door Car,200.38673
TB31268,Arizona,F,,48990.0,74.0,Personal Auto,Four-Door Car,355.2
SX98462,Oregon,M,,16916.0,64.0,Personal Auto,Four-Door Car,377.512951
OL82456,Oregon,M,,18375.0,103.0,Personal Auto,Sports Car,535.080276
DN14211,Oregon,M,,17150.0,65.0,Personal Auto,Two-Door Car,689.800891
ZG12619,Washington,F,,23815.0,73.0,Personal Auto,Four-Door Car,424.330166
